           R               Z        optimized_a            E_exact              E_itp             E_diff
16.7000000000000028 0.6016833567325560 0.4064249132496428 -0.5599104000000000 -0.5599103999922800 -0.0000000000077200
16.8000000000000007 0.6007085712605864 0.4044962529299629 -0.5595532000000000 -0.5595532000085465 0.0000000000085465
16.9000000000000021 0.5997397711161828 0.4025839504014348 -0.5592002000000000 -0.5592002000065852 0.0000000000065852
17.0000000000000000 0.5987770046671391 0.4006877003226680 -0.5588514999999999 -0.5588515000023854 0.0000000000023854
17.1000000000000014 0.5978203173049577 0.3988079869414752 -0.5585068000000000 -0.5585068000025007 0.0000000000025008
17.2000000000000028 0.5968697515267862 0.3969446996106404 -0.5581661000000000 -0.5581661000016870 0.0000000000016870
17.3000000000000007 0.5959253470154998 0.3950977287217380 -0.5578294000000000 -0.5578294000134740 0.0000000000134740
17.4000000000000021 0.5949871407179638 0.3932671498011111 -0.5574966000000000 -0.5574966000064417 0.0000000000064417
17.5000000000000000 0.5940551669215176 0.3914530302199711 -0.5571676000000000 -0.5571675999901449 -0.0000000000098551
17.6000000000000014 0.5931294573287151 0.3896554418551646 -0.5568423000000000 -0.5568423000108689 0.0000000000108689
17.7000000000000028 0.5922100411303589 0.3878742625663828 -0.5565207000000000 -0.5565206999865915 -0.0000000000134085
17.8000000000000007 0.5912969450768628 0.3861093589423614 -0.5562028000000000 -0.5562028000075100 0.0000000000075100
17.9000000000000021 0.5903901935479789 0.3843609753205169 -0.5558883999999999 -0.5558884000114138 0.0000000000114139
18.0000000000000000 0.5894898086209217 0.3826289782623433 -0.5555774999999999 -0.5555774999999626 -0.0000000000000373
18.1000000000000014 0.5885958101369244 0.3809132375900645 -0.5552701000000000 -0.5552700999889997 -0.0000000000110003
18.2000000000000028 0.5877082157662593 0.3792139886699309 -0.5549660000000000 -0.5549660000042230 0.0000000000042231
18.3000000000000007 0.5868270410717542 0.3775308905203514 -0.5546653000000000 -0.5546653000095225 0.0000000000095225
18.4000000000000021 0.5859522995708373 0.3758639921974019 -0.5543679000000000 -0.5543678999804866 -0.0000000000195134
18.5000000000000000 0.5850840027961410 0.3742133441142191 -0.5540737000000000 -0.5540737000097816 0.0000000000097816
18.6000000000000014 0.5842221603546943 0.3725789796687376 -0.5537826000000000 -0.5537826000161470 0.0000000000161470
18.7000000000000028 0.5833667799857346 0.3709605527405538 -0.5534947000000000 -0.5534947000050873 0.0000000000050873
18.8000000000000007 0.5825178676171675 0.3693582884012923 -0.5532098000000000 -0.5532097999885178 -0.0000000000114821
18.9000000000000021 0.5816754274207024 0.3677718595545625 -0.5529280000000000 -0.5529280000034726 0.0000000000034727
19.0000000000000000 0.5808394618656938 0.3662012925592646 -0.5526492000000000 -0.5526492000115614 0.0000000000115614
19.1000000000000014 0.5800099717717124 0.3646467872739103 -0.5523732000000000 -0.5523731999813278 -0.0000000000186722
19.2000000000000028 0.5791869563598777 0.3631078270865089 -0.5521002000000000 -0.5521001999966103 -0.0000000000033897
19.3000000000000007 0.5783704133029721 0.3615846326369516 -0.5518300000000000 -0.5518299999951951 -0.0000000000048049
19.4000000000000021 0.5775603387743692 0.3600772204504843 -0.5515625000000000 -0.5515625000136561 0.0000000000136562
19.5000000000000036 0.5767567274957955 0.3585850576188200 -0.5512979000000000 -0.5512978999949244 -0.0000000000050756
19.6000000000000014 0.5759595727839545 0.3571085323291339 -0.5510359000000000 -0.5510359000054458 0.0000000000054458
19.7000000000000028 0.5751688665960341 0.3556473186271132 -0.5507765999999999 -0.5507766000005649 0.0000000000005650
19.8000000000000007 0.5743845995741250 0.3542014285191278 -0.5505199000000000 -0.5505198999952831 -0.0000000000047169
19.9000000000000021 0.5736067610885696 0.3527706861331037 -0.5502658000000000 -0.5502657999992456 -0.0000000000007544
20.0000000000000036 0.5728353392802659 0.3513549382782399 -0.5500143000000001 -0.5500143000152484 0.0000000000152484
20.1000000000000014 0.5720703211019494 0.3499546260021037 -0.5497650677657900 -0.5497650677857152 0.0000000000199252
20.2000000000000028 0.5713116923584738 0.3485691913135741 -0.5495183227259004 -0.5495183227318842 0.0000000000059838
20.3000000000000007 0.5705594377461118 0.3471985222960945 -0.5492740269800606 -0.5492740269853595 0.0000000000052990
